CustomerID,TotalCompras,TotalGastado,Recency,NumeroProductosDistintos,TicketPromedio
13124.0,235,3866.33,89,185,16.452468085106382
13126.0,142,2056.29,4,124,14.480915492957747
13127.0,15,259.17,77,15,17.278000000000002
13130.0,2,64.0,93,2,32.0
13131.0,46,1039.3,22,30,22.593478260869563
13132.0,3,77.3,261,3,25.766666666666666
13133.0,7,109.8,273,7,15.685714285714285
13134.0,105,1740.63,72,94,16.577428571428573
13135.0,1,3096.0,196,1,3096.0
13136.0,139,2545.38,49,97,18.31208633093525
13137.0,705,3605.08,10,346,5.113588652482269
13138.0,63,962.39,21,31,15.276031746031746
13139.0,174,5055.79,15,132,29.05626436781609
13140.0,46,423.72,107,40,9.211304347826088
13141.0,136,2385.8,84,113,17.54264705882353
13142.0,23,307.09,18,23,13.351739130434781
13144.0,3,110.95,332,3,36.983333333333334
13145.0,7,614.77,39,5,87.82428571428571
13146.0,17,228.91,25,16,13.465294117647058
13147.0,4,712.8000000000001,9,1,178.20000000000002
13148.0,347,3348.48,28,238,9.649798270893372
13149.0,86,1676.06,13,76,19.48906976744186
13151.0,75,1250.3700000000001,202,73,16.6716
13153.0,15,486.22,5,15,32.41466666666667
13154.0,1,-611.86,143,1,-611.86
13155.0,85,971.76,32,67,11.432470588235294
13157.0,89,1721.57,48,69,19.343483146067413
13158.0,79,1201.06,94,59,15.203291139240505
13159.0,122,1379.75,8,114,11.309426229508198
13160.0,4,91.8,21,4,22.95
13161.0,8,112.75,312,8,14.09375
13162.0,82,1644.99,121,74,20.060853658536587
13165.0,42,1021.48,45,40,24.32095238095238
13166.0,42,414.7,281,39,9.873809523809523
13167.0,65,791.33,18,51,12.174307692307693
13168.0,133,1310.14,35,102,9.850676691729324
13169.0,13,712.88,63,11,54.83692307692308
13170.0,32,116.00999999999999,26,29,3.6253124999999997
13171.0,48,426.81,7,37,8.891875
13173.0,43,353.65,3,41,8.224418604651163
13174.0,314,2817.03,15,228,8.971433121019109
13176.0,72,492.84,45,66,6.845
13177.0,17,282.45,64,17,16.61470588235294
13178.0,265,5725.47,25,95,21.60554716981132
13182.0,11,121.18,44,11,11.016363636363637
13183.0,94,3957.78,7,51,42.10404255319149
13184.0,183,1648.79,14,138,9.009781420765027
13185.0,1,71.4,267,1,71.4
13186.0,84,1539.69,39,69,18.329642857142858
13187.0,37,236.02,336,37,6.378918918918919
13188.0,2,114.60000000000001,10,2,57.300000000000004
13189.0,29,260.68,18,29,8.988965517241379
13192.0,63,911.94,94,57,14.475238095238096
13193.0,29,117.88,60,22,4.0648275862068965
13194.0,3,60.7,135,3,20.233333333333334
13196.0,110,1797.78,10,97,16.343454545454545
13198.0,229,3384.09,9,200,14.77768558951965
13199.0,120,9803.96,3,48,81.69966666666666
13200.0,46,870.09,18,42,18.915
13203.0,57,869.46,9,56,15.253684210526316
13207.0,8,250.26000000000002,14,7,31.282500000000002
13208.0,150,1205.9,58,124,8.039333333333333
13209.0,329,5820.16,29,255,17.690455927051673
13210.0,22,353.48,93,22,16.067272727272726
13211.0,56,1197.42,9,45,21.3825
13212.0,143,780.58,8,128,5.458601398601399
13213.0,92,1518.43,56,82,16.50467391304348
13216.0,5,333.74,267,5,66.748
13217.0,7,133.62,121,3,19.08857142857143
13218.0,5,62.63999999999999,126,5,12.527999999999999
13220.0,21,819.2900000000001,77,18,39.01380952380953
13221.0,66,847.41,239,62,12.839545454545455
13223.0,5,163.20000000000002,199,5,32.64
13224.0,109,2150.85,59,101,19.732568807339447
13225.0,34,6083.04,2,23,178.91294117647058
13226.0,16,108.21000000000001,272,16,6.7631250000000005
13227.0,9,257.7,201,9,28.633333333333333
13228.0,2,358.0,80,2,179.0
13229.0,10,160.95,225,10,16.095
13230.0,612,2763.41,3,393,4.515375816993464
13232.0,207,1357.6,12,147,6.558454106280193
13233.0,43,605.12,73,43,14.072558139534884
13235.0,59,101.17000000000007,211,54,1.7147457627118656
13236.0,39,727.27,24,34,18.64794871794872
13238.0,32,680.83,10,20,21.2759375
13239.0,22,329.56,261,22,14.98
13240.0,67,663.65,95,59,9.905223880597015
13242.0,13,270.40000000000003,111,12,20.800000000000004
13243.0,58,600.07,202,56,10.346034482758622
13244.0,27,121.74000000000001,92,27,4.508888888888889
13245.0,16,430.5,50,16,26.90625
13246.0,143,1922.1,17,110,13.441258741258741
13247.0,25,501.12,17,18,20.0448
13248.0,26,465.68,124,25,17.91076923076923
13249.0,23,711.41,91,21,30.93086956521739
13253.0,36,1030.4,156,35,28.622222222222224
13255.0,14,390.66,3,13,27.904285714285717
13256.0,1,0.0,13,1,0.0
13258.0,38,698.58,11,28,18.383684210526315
13259.0,87,292.32,61,77,3.36
13260.0,8,557.62,60,8,69.7025
13261.0,9,944.1,268,8,104.9
13262.0,11,200.29,262,11,18.208181818181817
13263.0,1677,7454.07,0,450,4.444883720930233
13265.0,91,2107.66,52,66,23.1610989010989
13266.0,202,3717.67,10,83,18.40430693069307
13267.0,224,4404.44,2,88,19.662678571428568
13268.0,447,3167.64,17,257,7.086442953020134
13269.0,320,5315.92,0,178,16.61225
13270.0,1,590.0,365,1,590.0
13271.0,101,178.26,36,79,1.764950495049505
13272.0,15,276.56,30,15,18.437333333333335
13273.0,16,138.98,112,16,8.68625
13276.0,30,590.9300000000001,63,30,19.69766666666667
13277.0,8,258.4,15,5,32.3
13278.0,46,542.73,40,46,11.798478260869565
13279.0,11,126.30000000000001,63,9,11.481818181818182
13280.0,85,814.86,121,67,9.586588235294117
13282.0,40,1047.8400000000001,17,30,26.196000000000005
13283.0,7,93.66,59,7,13.379999999999999
13284.0,14,196.15,322,13,14.010714285714286
13285.0,187,2709.12,22,157,14.487272727272726
13291.0,42,361.11,155,41,8.597857142857142
13292.0,31,578.9399999999999,38,29,18.67548387096774
13294.0,54,873.74,189,48,16.18037037037037
13295.0,11,197.95000000000002,359,11,17.995454545454546
13296.0,5,87.4,136,5,17.48
13297.0,59,2089.85,7,52,35.421186440677964
13298.0,2,360.0,0,2,180.0
13299.0,5,142.5,267,5,28.5
13300.0,22,365.29,164,20,16.60409090909091
13301.0,81,618.09,103,75,7.630740740740741
13302.0,1,63.75,154,1,63.75
13304.0,21,300.42,350,21,14.305714285714286
13305.0,81,2000.86,3,50,24.701975308641973
13307.0,1,15.0,119,1,15.0
13308.0,57,1367.6100000000001,22,49,23.993157894736843
13309.0,107,1456.79,6,82,13.614859813084111
13310.0,77,1083.63,8,65,14.073116883116885
13311.0,26,598.57,3,25,23.02192307692308
13313.0,78,1555.32,21,47,19.939999999999998
13314.0,75,578.66,1,55,7.715466666666666
13316.0,88,5815.49,36,67,66.08511363636363
13317.0,135,2140.07,63,101,15.852370370370371
13318.0,20,640.76,0,14,32.038
13319.0,500,10664.34,4,211,21.32868
13320.0,110,1491.7,69,77,13.56090909090909
13321.0,11,567.36,71,10,51.57818181818182
13322.0,25,199.48000000000002,16,25,7.9792000000000005
13323.0,21,787.85,2,6,37.516666666666666
13324.0,77,7072.8,31,25,91.85454545454546
13325.0,12,675.3,81,12,56.275
13327.0,109,3617.57,38,74,33.188715596330276
13328.0,17,1308.48,315,17,76.96941176470588
13329.0,19,740.4,31,16,38.96842105263158
13330.0,53,1140.93,92,37,21.526981132075473
13332.0,21,350.9,13,21,16.70952380952381
13334.0,268,3536.82,81,207,13.197089552238806
13336.0,51,795.12,76,51,15.590588235294117
13338.0,24,431.82,153,19,17.9925
13339.0,54,860.12,200,54,15.928148148148148
13340.0,134,10736.48,44,128,80.12298507462687
13341.0,42,775.85,260,42,18.472619047619048
13343.0,22,303.93,172,19,13.815
13344.0,119,2543.72,67,115,21.37579831932773
13345.0,22,377.6,276,20,17.163636363636364
13347.0,8,341.36,69,8,42.67
13348.0,14,233.76,63,14,16.697142857142858
13349.0,16,247.32,10,16,15.4575
13350.0,43,910.72,15,36,21.17953488372093
13351.0,16,373.94,65,16,23.37125
13352.0,27,389.28,7,24,14.417777777777777
13354.0,51,743.53,70,51,14.579019607843136
13355.0,32,674.7,121,32,21.084375
13356.0,42,768.24,79,42,18.291428571428572
13357.0,90,609.95,256,85,6.777222222222223
13358.0,29,439.03,268,29,15.138965517241378
13359.0,24,431.26,58,23,17.969166666666666
13362.0,169,3085.4900000000002,2,128,18.25733727810651
13363.0,60,992.5,17,47,16.541666666666668
13364.0,20,0.0,66,10,0.0
13365.0,132,2191.22,8,122,16.600151515151513
13366.0,1,56.160000000000004,49,1,56.160000000000004
13368.0,29,623.4,256,29,21.49655172413793
13369.0,19,263.75,353,14,13.881578947368421
13370.0,44,721.32,365,39,16.393636363636364
13372.0,23,378.64,89,23,16.46260869565217
13373.0,158,3312.25,60,135,20.963607594936708
13375.0,38,772.9,80,37,20.339473684210525
13376.0,53,1019.76,98,45,19.240754716981133
13379.0,97,572.56,25,85,5.902680412371134
13381.0,173,3626.81,20,77,20.96421965317919
13382.0,15,222.99,280,15,14.866000000000001
13384.0,155,4122.28,30,123,26.595354838709675
13385.0,35,534.57,329,35,15.273428571428573
13388.0,36,627.15,120,35,17.420833333333334
13389.0,51,797.96,10,50,15.646274509803922
13390.0,13,544.08,74,13,41.8523076923077
13391.0,1,59.8,203,1,59.8
13394.0,164,2312.8,1,126,14.102439024390245
13395.0,21,307.72,184,21,14.653333333333334
13396.0,47,1325.29,21,42,28.197659574468084
13397.0,39,1539.18,72,28,39.46615384615385
13398.0,26,457.34,191,26,17.59
13402.0,39,621.23,126,32,15.92897435897436
13403.0,3,75.0,17,3,25.0
13404.0,11,252.49,0,11,22.953636363636363
13405.0,27,572.451,73,25,21.201888888888888
13408.0,501,27487.41,1,236,54.86508982035928
13410.0,30,988.91,8,15,32.96366666666667
13411.0,18,213.55,106,17,11.863888888888889
13414.0,24,1390.5,133,23,57.9375
13416.0,19,712.5,43,11,37.5
13417.0,28,640.83,4,26,22.886785714285715
13418.0,314,5845.44,11,223,18.61605095541401
13419.0,16,221.06,63,16,13.81625
13420.0,10,140.35,134,8,14.035
13421.0,105,1848.98,39,89,17.609333333333332
13422.0,128,2601.55,50,127,20.324609375
13425.0,78,1624.21,107,66,20.823205128205128
13426.0,159,3550.7000000000003,0,104,22.331446540880506
13427.0,29,582.6,18,25,20.089655172413792
13428.0,74,218.47,9,70,2.952297297297297
13429.0,67,1006.8,10,55,15.02686567164179
13430.0,54,648.6899999999999,18,49,12.012777777777776
13431.0,46,1269.1,66,44,27.589130434782607
13434.0,10,534.24,73,9,53.424
13435.0,103,3794.4900000000002,4,68,36.83970873786408
13436.0,12,196.89,1,12,16.4075
13437.0,167,3408.06,13,143,20.40754491017964
13439.0,54,283.71,254,54,5.253888888888889
13441.0,13,296.64,91,13,22.818461538461538
13447.0,62,1104.23,22,55,17.81016129032258
13448.0,199,3465.67,16,137,17.415427135678392
13449.0,19,291.88,23,19,15.362105263157895
13450.0,71,2043.7199999999998,26,32,28.784788732394365
13451.0,444,2916.45,25,315,6.5685810810810805
13452.0,2,590.0,258,1,295.0
13453.0,17,356.97999999999996,165,16,20.998823529411762
13455.0,53,1007.35,24,42,19.006603773584906
13456.0,65,1737.8200000000002,17,43,26.73569230769231
13458.0,394,9537.92,6,242,24.207918781725887
13460.0,17,183.44,28,16,10.790588235294118
13461.0,27,1445.0,38,14,53.51851851851852
13462.0,10,143.25,182,9,14.325
13464.0,41,674.68,57,41,16.45560975609756
13466.0,18,297.95,99,17,16.552777777777777
13467.0,99,1083.71,10,89,10.946565656565657
13468.0,306,5656.75,1,184,18.48611111111111
13470.0,10,165.0,98,7,16.5
13471.0,260,2531.58,0,214,9.736846153846153
13473.0,22,417.54,60,21,18.97909090909091
13474.0,64,229.59,235,59,3.58734375
13475.0,86,1431.78,190,64,16.648604651162792
13476.0,61,1092.77,178,56,17.91426229508197
13477.0,81,1441.53,37,57,17.796666666666667
13479.0,16,291.0,197,14,18.1875
13481.0,112,1776.81,45,98,15.864374999999999
13482.0,11,184.64,231,11,16.785454545454545
13483.0,10,140.34,65,10,14.034
13484.0,8,313.8,240,8,39.225
13485.0,23,454.24,232,23,19.749565217391304
13486.0,69,1122.41,77,69,16.2668115942029
13487.0,34,575.4,57,26,16.923529411764704
13488.0,427,8910.61,16,272,20.86793911007026
13489.0,14,449.52,104,11,32.10857142857143
13491.0,86,1215.82,51,73,14.137441860465115
13492.0,50,1269.84,135,38,25.3968
13493.0,8,618.63,274,6,77.32875
13494.0,18,316.26000000000005,311,18,17.570000000000004
13495.0,52,1990.1200000000001,7,34,38.27153846153846
13496.0,36,617.93,10,28,17.16472222222222
13497.0,20,321.05,282,19,16.052500000000002
13499.0,45,1146.96,17,31,25.488
13500.0,67,1136.77,22,60,16.966716417910447
13501.0,53,1310.47,242,52,24.725849056603774
13502.0,18,292.0,16,17,16.22222222222222
13503.0,17,216.85,70,17,12.755882352941176
13504.0,22,295.93,63,22,13.451363636363636
13505.0,227,4282.88,67,182,18.867312775330397
13506.0,29,452.82,311,26,15.614482758620689
13507.0,162,2479.16,2,146,15.303456790123455
13508.0,12,110.97,243,12,9.2475
13509.0,44,979.72,8,27,22.266363636363636
13510.0,117,1785.16,0,86,15.257777777777779
13512.0,15,251.21,260,15,16.747333333333334
13513.0,10,205.1,126,10,20.509999999999998
13514.0,4,152.20000000000002,73,4,38.050000000000004
13515.0,59,891.12,72,50,15.103728813559322
13516.0,44,1389.41,20,43,31.5775
13517.0,143,2109.07,59,125,14.74874125874126
13518.0,38,659.4399999999999,85,36,17.353684210526314
13519.0,9,110.80000000000001,49,8,12.311111111111112
13520.0,95,3487.75,58,49,36.713157894736845
13521.0,436,1093.65,0,313,2.508371559633028
13522.0,5,125.80000000000001,29,5,25.160000000000004
13523.0,177,3755.38,32,157,21.21683615819209
13524.0,27,680.1800000000001,40,17,25.191851851851855
13525.0,6,628.78,14,5,104.79666666666667
13527.0,224,2263.76,33,153,10.106071428571429
13529.0,15,307.76,78,15,20.517333333333333
13531.0,22,483.8,204,17,21.990909090909092
13532.0,66,210.31,33,66,3.1865151515151515
13533.0,76,270.79,182,61,3.563026315789474
13534.0,342,5613.08,1,119,16.41251461988304
13536.0,179,3448.29,0,91,19.264189944134078
13538.0,25,1280.85,42,10,51.233999999999995
13539.0,38,605.84,85,36,15.943157894736842
13544.0,87,291.41,39,76,3.349540229885058
13546.0,98,626.99,11,72,6.397857142857143
13548.0,124,682.41,95,114,5.503306451612903
13549.0,52,916.12,25,37,17.61769230769231
13551.0,4,91.80000000000001,318,4,22.950000000000003
13552.0,121,3539.53,65,82,29.25231404958678
13555.0,136,4149.28,73,128,30.50941176470588
13557.0,34,584.06,27,31,17.178235294117645
13558.0,175,605.06,5,123,3.457485714285714
13560.0,33,174.37,6,32,5.283939393939394
13561.0,14,141.85999999999999,215,14,10.132857142857143
13562.0,82,1799.33,81,50,21.943048780487803
13563.0,49,777.53,83,49,15.867959183673468
13564.0,85,647.74,143,68,7.620470588235294
13565.0,38,240.22,18,35,6.321578947368421
13566.0,176,874.71,40,134,4.969943181818182
13568.0,44,192.85,172,41,4.382954545454545
13569.0,85,373.75,16,73,4.397058823529412
13570.0,27,239.49,242,27,8.870000000000001
13571.0,341,2092.32,12,157,6.1358357771261005
13572.0,33,1384.25,205,32,41.946969696969695
13573.0,26,294.4,49,24,11.323076923076922
13575.0,46,732.0699999999999,22,41,15.914565217391303
13576.0,130,6703.3,9,78,51.56384615384616
13577.0,85,1658.3,24,61,19.50941176470588
13579.0,23,467.04,14,19,20.30608695652174
13581.0,10,118.0,308,10,11.8
13583.0,53,781.03,155,53,14.736415094339621
13584.0,24,142.4,306,24,5.933333333333334
13587.0,11,347.0,31,8,31.545454545454547
13588.0,180,2445.12,15,132,13.584
13589.0,21,379.65,14,21,18.07857142857143
13590.0,89,1976.12,10,70,22.203595505617976
13591.0,58,1117.13,64,56,19.26086206896552
13592.0,16,247.95999999999998,35,15,15.497499999999999
13593.0,129,1990.28,107,77,15.428527131782946
13594.0,26,396.97,52,26,15.268076923076924
13596.0,166,697.04,5,133,4.199036144578313
13598.0,41,167.42000000000002,46,33,4.083414634146342
13599.0,264,5030.6,0,172,19.055303030303033
13600.0,19,219.52,311,19,11.553684210526317
13601.0,99,693.32,44,90,7.003232323232324
13602.0,23,428.89,64,23,18.647391304347824
13603.0,27,164.34,25,27,6.086666666666667
13606.0,43,280.53999999999996,28,40,6.524186046511627
13607.0,98,678.01,39,93,6.918469387755102
13610.0,228,1115.43,11,165,4.892236842105263
13611.0,76,1158.2,88,67,15.239473684210527
13614.0,201,1610.46,23,171,8.01223880597015
13615.0,24,399.99,312,23,16.66625
13617.0,44,544.18,39,31,12.367727272727272
13618.0,13,177.34,173,13,13.641538461538461
13621.0,19,213.85,116,19,11.255263157894737
13623.0,86,672.44,30,78,7.819069767441861
13626.0,19,257.23,252,19,13.53842105263158
13627.0,94,1624.02,58,84,17.276808510638297
13629.0,59,7792.36,22,28,132.07389830508475
13630.0,80,1995.68,4,51,24.946
13631.0,12,3021.77,99,6,251.81416666666667
13632.0,147,2117.02,24,121,14.401496598639456
13634.0,188,1575.16,32,156,8.378510638297874
13635.0,62,1071.03,67,62,17.274677419354838
13636.0,64,941.62,36,57,14.7128125
13637.0,101,810.5,51,79,8.024752475247524
13638.0,8,122.64,15,8,15.33
13639.0,40,1033.34,73,39,25.833499999999997
13642.0,66,354.8,215,57,5.375757575757576
13643.0,28,519.44,30,24,18.551428571428573
13644.0,148,2597.52,8,144,17.55081081081081
13645.0,5,252.1,119,5,50.42
13647.0,80,1670.22,9,65,20.87775
13649.0,23,346.6,256,23,15.069565217391306
13650.0,98,1809.34,16,79,18.46265306122449
13651.0,6,94.2,34,6,15.700000000000001
13652.0,63,1095.08,45,48,17.38222222222222
13654.0,166,2707.33,42,157,16.30921686746988
13655.0,56,932.97,113,52,16.66017857142857
13656.0,49,379.65,164,49,7.747959183673469
13657.0,16,382.14,10,16,23.88375
13658.0,112,2421.47,9,91,21.620267857142856
13659.0,108,1550.85,196,93,14.35972222222222
13662.0,58,879.08,85,50,15.156551724137932
13663.0,13,189.47,178,13,14.574615384615385
13666.0,12,84.65,59,12,7.054166666666667
13667.0,87,305.02,148,82,3.505977011494253
13668.0,501,6216.07,2,286,12.407325349301397
13669.0,9,218.55,50,9,24.283333333333335
13670.0,25,349.7,74,25,13.988
13672.0,16,-71.46,300,5,-4.46625
13673.0,65,396.92,18,47,6.106461538461539
13675.0,25,486.82000000000005,150,25,19.472800000000003
13678.0,16,232.6,151,16,14.5375
13680.0,216,2202.31,0,164,10.19587962962963
13681.0,57,827.83,17,37,14.523333333333333
13682.0,3,59.5,186,3,19.833333333333332
13684.0,31,64.23,285,29,2.071935483870968
13685.0,39,3119.44,2,29,79.98564102564103
13686.0,8,72.0,182,8,9.0
13689.0,6,910.0,62,6,151.66666666666666
13690.0,9,172.25,58,9,19.13888888888889
13692.0,55,1466.8700000000001,24,49,26.67036363636364
13693.0,4,-32.0,324,4,-8.0
13694.0,585,62653.1,3,369,107.09931623931624
13695.0,90,2504.13,30,46,27.823666666666668
13697.0,12,151.29999999999998,38,12,12.608333333333333
13699.0,14,308.58000000000004,154,14,22.041428571428575
13700.0,197,2265.12,25,139,11.498071065989848
13703.0,1,99.5,317,1,99.5
13704.0,135,2295.31,4,111,17.002296296296297
13705.0,28,711.86,7,25,25.423571428571428
13706.0,20,330.79,302,20,16.5395
13707.0,48,806.41,266,48,16.800208333333334
13708.0,51,296.88,270,49,5.821176470588235
13709.0,346,6249.110000000001,3,244,18.061011560693643
13710.0,8,180.48,31,8,22.56
13711.0,13,252.06,218,11,19.38923076923077
13712.0,10,228.84,246,10,22.884
13715.0,108,1053.94,280,89,9.758703703703704
13716.0,21,138.28,268,21,6.584761904761905
13717.0,103,1432.26,31,92,13.905436893203884
13718.0,12,306.55,245,9,25.545833333333334
13719.0,60,1041.68,14,56,17.361333333333334
13720.0,43,799.9,116,42,18.60232558139535
13721.0,28,524.14,35,28,18.719285714285714
13722.0,86,2369.16,119,75,27.548372093023254
13723.0,6,199.85000000000002,216,6,33.30833333333334
13725.0,118,1809.81,49,97,15.337372881355932
13726.0,42,1079.6599999999999,38,39,25.70619047619047
13727.0,20,333.48,28,19,16.674
13728.0,63,1016.14,36,38,16.12920634920635
13730.0,43,752.6,135,38,17.50232558139535
13731.0,38,610.59,218,36,16.068157894736842
13732.0,33,491.86,27,33,14.904848484848486
13735.0,208,2766.18,24,161,13.298942307692307
